id,name,type,subscriptionId,resourceGroup,location,sku_name,properties,tags,createdTime
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-04,orphan-disk-04,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Premium_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 1024}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-05,orphan-disk-05,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-06,orphan-disk-06,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-07,orphan-disk-07,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-08,orphan-disk-08,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-09,orphan-disk-09,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-10,orphan-disk-10,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-11,orphan-disk-11,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-12,orphan-disk-12,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-13,orphan-disk-13,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-14,orphan-disk-14,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-15,orphan-disk-15,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-16,orphan-disk-16,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-17,orphan-disk-17,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-18,orphan-disk-18,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-19,orphan-disk-19,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Unattached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-20,orphan-disk-20,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-21,orphan-disk-21,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-22,orphan-disk-22,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-23,orphan-disk-23,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-24,orphan-disk-24,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-25,orphan-disk-25,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-26,orphan-disk-26,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-27,orphan-disk-27,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-28,orphan-disk-28,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/disks/orphan-disk-29,orphan-disk-29,microsoft.compute/disks,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""diskState"": ""Attached"", ""diskSizeGB"": 256}",{},
