workspaceId,usageDate,dataType,gbIngested,isBillable
ws-001,2026-02-19,AzureActivity,17.036915379249038,True
ws-001,2026-02-19,AppEvents,8.377204752449321,True
ws-001,2026-02-20,SecurityEvent,26.8562685278653,True
ws-001,2026-02-20,Syslog,19.470768183784607,True
ws-001,2026-02-20,AzureActivity,17.474176313532897,True
ws-001,2026-02-20,AppEvents,8.10896498263715,True
ws-001,2026-02-21,SecurityEvent,23.408130873764136,True
ws-001,2026-02-21,Syslog,18.876027523362986,True
ws-001,2026-02-21,AzureActivity,17.410724491525414,True
ws-001,2026-02-21,AppEvents,7.564867312828902,True
ws-001,2026-02-22,SecurityEvent,25.265668828779965,True
ws-001,2026-02-22,Syslog,20.89288108606201,True
ws-001,2026-02-22,AzureActivity,13.860023317792532,True
ws-001,2026-02-22,AppEvents,8.61073286093157,True
ws-001,2026-02-23,SecurityEvent,23.7791853142133,True
ws-001,2026-02-23,Syslog,22.832144031796467,True
ws-001,2026-02-23,AzureActivity,17.235690944776234,True
ws-001,2026-02-23,AppEvents,8.624506942419767,True
ws-001,2026-02-24,SecurityEvent,26.016412376698096,True
ws-001,2026-02-24,Syslog,21.008919270224155,True
ws-001,2026-02-24,AzureActivity,12.944051505318011,True
ws-001,2026-02-24,AppEvents,8.677063535659792,True
ws-001,2026-02-25,SecurityEvent,26.851059042071583,True
ws-001,2026-02-25,Syslog,21.523626254552113,True
ws-001,2026-02-25,AzureActivity,12.043937207655906,True
ws-001,2026-02-25,AppEvents,10.605537845536336,True
ws-001,2026-02-26,SecurityEvent,24.63530949106899,True
ws-001,2026-02-26,Syslog,19.10622370399021,True
ws-001,2026-02-26,AzureActivity,17.366673541276747,True
ws-001,2026-02-26,AppEvents,7.545168017656296,True
ws-001,2026-02-27,SecurityEvent,26.00984596025222,True
ws-001,2026-02-27,Syslog,20.088523064216822,True
ws-001,2026-02-27,AzureActivity,15.944220054080738,True
ws-001,2026-02-27,AppEvents,12.879248350994127,True
ws-001,2026-02-28,SecurityEvent,24.49917060090721,True
ws-001,2026-02-28,Syslog,18.643786609533326,True
ws-001,2026-02-28,AzureActivity,15.676131597282287,True
ws-001,2026-02-28,AppEvents,10.455748809203826,True
ws-001,2026-03-01,SecurityEvent,22.61830091367346,True
ws-001,2026-03-01,Syslog,19.969956771353765,True
ws-001,2026-03-01,AzureActivity,13.154433069571725,True
ws-001,2026-03-01,AppEvents,10.23491021782344,True
ws-001,2026-03-02,SecurityEvent,26.24008764616938,True
ws-001,2026-03-02,Syslog,22.383529224657433,True
ws-001,2026-03-02,AzureActivity,14.804748596501264,True
ws-001,2026-03-02,AppEvents,8.919513954715999,True
ws-001,2026-03-03,SecurityEvent,26.9849081472883,True
ws-001,2026-03-03,Syslog,17.805410785976733,True
ws-001,2026-03-03,AzureActivity,17.03262422940677,True
ws-001,2026-03-03,AppEvents,12.940709684491397,True
ws-001,2026-03-04,SecurityEvent,26.10626318902244,True
ws-001,2026-03-04,Syslog,20.7415351296575,True
ws-001,2026-03-04,AzureActivity,15.051425229428638,True
ws-001,2026-03-04,AppEvents,11.947911166209732,True
ws-001,2026-03-05,SecurityEvent,24.313261010948324,True
ws-001,2026-03-05,Syslog,17.456559747490164,True
ws-001,2026-03-05,AzureActivity,17.410907320163062,True
ws-001,2026-03-05,AppEvents,11.679409164366087,True
ws-001,2026-03-06,SecurityEvent,22.162968187466454,True
ws-001,2026-03-06,Syslog,18.197804018183323,True
ws-001,2026-03-06,AzureActivity,14.299985125043614,True
ws-001,2026-03-06,AppEvents,10.699017387650958,True
ws-001,2026-03-07,SecurityEvent,23.08743158352445,True
ws-001,2026-03-07,Syslog,20.467443209601893,True
ws-001,2026-03-07,AzureActivity,17.940459438060003,True
ws-001,2026-03-07,AppEvents,7.211395873166918,True
ws-001,2026-03-08,SecurityEvent,27.74086137896029,True
ws-001,2026-03-08,Syslog,18.451171568644863,True
ws-001,2026-03-08,AzureActivity,14.293386327227577,True
ws-001,2026-03-08,AppEvents,9.289628048216501,True
ws-001,2026-03-09,SecurityEvent,25.498516112445223,True
ws-001,2026-03-09,Syslog,22.61924867327413,True
ws-001,2026-03-09,AzureActivity,14.540559214351253,True
ws-001,2026-03-09,AppEvents,8.03961436936413,True
ws-001,2026-03-10,SecurityEvent,23.00728573962364,True
ws-001,2026-03-10,Syslog,19.081844638305647,True
ws-001,2026-03-10,AzureActivity,13.390276843484914,True
ws-001,2026-03-10,AppEvents,9.302340183851296,True
ws-001,2026-03-11,SecurityEvent,25.412086825819983,True
ws-001,2026-03-11,Syslog,17.557190962199762,True
ws-001,2026-03-11,AzureActivity,12.39254998975005,True
ws-001,2026-03-11,AppEvents,11.936320820827751,True
ws-001,2026-03-12,SecurityEvent,26.69461329673952,True
ws-001,2026-03-12,Syslog,18.151247498787782,True
ws-001,2026-03-12,AzureActivity,16.060843751560565,True
ws-001,2026-03-12,AppEvents,12.01464789902172,True
ws-001,2026-03-13,SecurityEvent,26.758297230176417,True
ws-001,2026-03-13,Syslog,21.700649878114078,True
ws-001,2026-03-13,AzureActivity,13.833262508816267,True
ws-001,2026-03-13,AppEvents,8.682656138555929,True
ws-001,2026-03-14,SecurityEvent,25.785556608080643,True
ws-001,2026-03-14,Syslog,17.8927777093972,True
ws-001,2026-03-14,AzureActivity,12.013203637833001,True
ws-001,2026-03-14,AppEvents,9.547839135230223,True
ws-001,2026-03-15,SecurityEvent,23.066048019188074,True
ws-001,2026-03-15,Syslog,21.468079038910002,True
ws-001,2026-03-15,AzureActivity,13.62095342919729,True
ws-001,2026-03-15,AppEvents,8.14789270765655,True
ws-001,2026-03-16,SecurityEvent,26.83572053759879,True
ws-001,2026-03-16,Syslog,21.0472749255922,True
ws-001,2026-03-16,AzureActivity,15.23278774043208,True
ws-001,2026-03-16,AppEvents,8.38043297613883,True
ws-001,2026-03-17,SecurityEvent,23.428779896677476,True
ws-001,2026-03-17,Syslog,18.25212170806407,True
ws-001,2026-03-17,AzureActivity,14.22556208532427,True
ws-001,2026-03-17,AppEvents,12.634425101745109,True
ws-001,2026-03-18,SecurityEvent,26.425465815967776,True
ws-001,2026-03-18,Syslog,19.287493635841308,True
ws-001,2026-03-18,AzureActivity,17.415179220391543,True
ws-001,2026-03-18,AppEvents,8.526410895510974,True
ws-001,2026-03-19,SecurityEvent,22.22369495813833,True
ws-001,2026-03-19,Syslog,19.60794646036831,True
ws-001,2026-03-19,AzureActivity,16.850237683741955,True
ws-001,2026-03-19,AppEvents,11.87161229348049,True
ws-001,2026-03-20,SecurityEvent,23.05436721224839,True
ws-001,2026-03-20,Syslog,18.494536193942654,True
ws-001,2026-03-20,AzureActivity,15.372119985964673,True
ws-001,2026-03-20,AppEvents,9.302314204444436,True
ws-001,2026-03-21,SecurityEvent,25.721332994612208,True
ws-001,2026-03-21,Syslog,17.80130469297551,True
ws-001,2026-03-21,AzureActivity,13.978616610625032,True
ws-001,2026-03-21,AppEvents,7.124941339333361,True
ws-001,2026-03-22,SecurityEvent,23.613931396791447,True
ws-001,2026-03-22,Syslog,19.040154911034964,True
ws-001,2026-03-22,AzureActivity,16.997183070557217,True
ws-001,2026-03-22,AppEvents,10.46570640185336,True
ws-001,2026-03-23,SecurityEvent,24.08437672986489,True
ws-001,2026-03-23,Syslog,22.844487298687618,True
ws-001,2026-03-23,AzureActivity,17.11538853762041,True
ws-001,2026-03-23,AppEvents,10.801609452221697,True
ws-001,2026-03-24,SecurityEvent,27.615680688160438,True
ws-001,2026-03-24,Syslog,21.841763926511838,True
ws-001,2026-03-24,AzureActivity,17.932177187795233,True
ws-001,2026-03-24,AppEvents,10.652671632408175,True
ws-001,2026-03-25,SecurityEvent,27.274827643580892,True
ws-001,2026-03-25,Syslog,22.526979497653436,True
ws-001,2026-03-25,AzureActivity,17.06116799853244,True
ws-001,2026-03-25,AppEvents,12.193772852789913,True
ws-001,2026-03-26,SecurityEvent,23.492432038604537,True
ws-001,2026-03-26,Syslog,19.5615200164915,True
ws-001,2026-03-26,AzureActivity,17.425842923151663,True
ws-001,2026-03-26,AppEvents,12.241747064597867,True
ws-001,2026-03-27,SecurityEvent,24.53169660046902,True
ws-001,2026-03-27,Syslog,18.96055496675652,True
ws-001,2026-03-27,AzureActivity,13.936295610708283,True
ws-001,2026-03-27,AppEvents,7.576756783105739,True
ws-001,2026-03-28,SecurityEvent,27.17132251577038,True
ws-001,2026-03-28,Syslog,19.429145604139745,True
ws-001,2026-03-28,AzureActivity,12.268809434411567,True
ws-001,2026-03-28,AppEvents,9.747440924850142,True
ws-001,2026-03-29,SecurityEvent,26.815406570558903,True
ws-001,2026-03-29,Syslog,20.138202080193572,True
ws-001,2026-03-29,AzureActivity,12.027181329025428,True
ws-001,2026-03-29,AppEvents,11.572132718201779,True
ws-001,2026-03-30,SecurityEvent,26.789018240066003,True
ws-001,2026-03-30,Syslog,19.04133774074772,True
ws-001,2026-03-30,AzureActivity,12.818245435527508,True
ws-001,2026-03-30,AppEvents,10.051952464112935,True
ws-001,2026-03-31,SecurityEvent,24.73197562451362,True
ws-001,2026-03-31,Syslog,22.607368779544757,True
ws-001,2026-03-31,AzureActivity,17.915730593419163,True
ws-001,2026-03-31,AppEvents,11.437431338268183,True
ws-001,2026-04-01,SecurityEvent,25.663123681175243,True
ws-001,2026-04-01,Syslog,19.411790922297328,True
ws-001,2026-04-01,AzureActivity,14.26374790890566,True
ws-001,2026-04-01,AppEvents,12.777228881432336,True
ws-001,2026-04-02,SecurityEvent,24.578196903317,True
ws-001,2026-04-02,Syslog,20.534257123122835,True
ws-001,2026-04-02,AzureActivity,15.667743202122631,True
ws-001,2026-04-02,AppEvents,8.54928462760084,True
ws-001,2026-04-03,SecurityEvent,22.098406690742806,True
ws-001,2026-04-03,Syslog,21.20477730511837,True
ws-001,2026-04-03,AzureActivity,14.745456473541859,True
ws-001,2026-04-03,AppEvents,12.120115228971994,True
ws-001,2026-04-04,SecurityEvent,25.854866639774247,True
ws-001,2026-04-04,Syslog,22.233095505682694,True
ws-001,2026-04-04,AzureActivity,17.199221217115895,True
ws-001,2026-04-04,AppEvents,9.599381621967646,True
ws-001,2026-04-05,SecurityEvent,22.308941532001057,True
ws-001,2026-04-05,Syslog,22.077675994971198,True
ws-001,2026-04-05,AzureActivity,15.727352877273324,True
ws-001,2026-04-05,AppEvents,12.4491100347952,True
ws-001,2026-04-06,SecurityEvent,22.484761447890858,True
ws-001,2026-04-06,Syslog,22.780243743600735,True
ws-001,2026-04-06,AzureActivity,13.289356818724608,True
ws-001,2026-04-06,AppEvents,10.141596820684223,True
ws-001,2026-04-07,SecurityEvent,26.77670638045957,True
ws-001,2026-04-07,Syslog,22.7065478138249,True
ws-001,2026-04-07,AzureActivity,17.594053027570077,True
ws-001,2026-04-07,AppEvents,9.688185294090019,True
ws-001,2026-04-08,SecurityEvent,24.020334082492695,True
ws-001,2026-04-08,Syslog,19.882606722232815,True
ws-001,2026-04-08,AzureActivity,14.150979522712438,True
ws-001,2026-04-08,AppEvents,9.592810708041293,True
ws-001,2026-04-09,SecurityEvent,23.954754233362593,True
ws-001,2026-04-09,Syslog,20.915715426446788,True
ws-001,2026-04-09,AzureActivity,12.459441507286707,True
ws-001,2026-04-09,AppEvents,11.367827959590398,True
ws-001,2026-04-10,SecurityEvent,24.5342649792291,True
ws-001,2026-04-10,Syslog,17.12001681415252,True
ws-001,2026-04-10,AzureActivity,12.575531529681061,True
ws-001,2026-04-10,AppEvents,9.948368713059413,True
ws-001,2026-04-11,SecurityEvent,23.755187031362627,True
ws-001,2026-04-11,Syslog,20.377850736088384,True
ws-001,2026-04-11,AzureActivity,16.339227036375878,True
ws-001,2026-04-11,AppEvents,8.084211924869278,True
ws-001,2026-04-12,SecurityEvent,23.70451958601002,True
ws-001,2026-04-12,Syslog,18.244923038914354,True
ws-001,2026-04-12,AzureActivity,17.793305815813127,True
ws-001,2026-04-12,AppEvents,10.664177576642864,True
ws-001,2026-04-13,SecurityEvent,25.837967469545426,True
ws-001,2026-04-13,Syslog,19.60962399432735,True
ws-001,2026-04-13,AzureActivity,15.102737471207956,True
ws-001,2026-04-13,AppEvents,7.11187926901624,True
ws-001,2026-04-14,SecurityEvent,27.858429431566293,True
ws-001,2026-04-14,Syslog,22.558110100548216,True
ws-001,2026-04-14,AzureActivity,13.945230815982912,True
ws-001,2026-04-14,AppEvents,12.455986545233674,True
ws-001,2026-04-15,SecurityEvent,25.874278068622516,True
ws-001,2026-04-15,Syslog,21.689239028496775,True
ws-001,2026-04-15,AzureActivity,14.451170944729691,True
ws-001,2026-04-15,AppEvents,11.244456987527645,True
ws-001,2026-04-16,SecurityEvent,26.74592686958872,True
ws-001,2026-04-16,Syslog,18.37595688482251,True
ws-001,2026-04-16,AzureActivity,14.05893410641849,True
ws-001,2026-04-16,AppEvents,7.273366859661687,True
